"All assets information, media account 'dolphmediasvc301'"
Exported with Azure Media Services Explorer v5.8.1.0 on 6/10/2024 11:30:16 AM. Dates are local.
Asset name,Description,Alternate Id,Asset Id,Created time,Last modified time,Storage account,Storage container,Asset type,Size,Streaming locators count,In MK/IO,Locator name #1,Created time,Start time,End time,Streaming Urls with streaming endpoint #0
output-cb5e89d3f1934689b2045d37f1e9dc59,,,b63ddac9-3299-48a3-a373-50a5bdf56a06,8/12/2020 6:31:33 PM,8/12/2020 6:31:33 PM,dolphmediastorage301,asset-b63ddac9-3299-48a3-a373-50a5bdf56a06,Multi Bitrate MP4 (4),14357433,1,False,locator-cb5e89d3f1934689b2045d37f1e9dc59,8/12/2020 6:32:35 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/84c8ed91-133b-4600-baca-620f4b34a04b/TADMolarIntrusionTextured_Waterm.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/84c8ed91-133b-4600-baca-620f4b34a04b/TADMolarIntrusionTextured_Waterm.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/84c8ed91-133b-4600-baca-620f4b34a04b/TADMolarIntrusionTextured_Waterm.ism/manifest(encryption=cenc)"
output-cbb9711d91b249bc8a1e2d838853ee83,,,2dff16ef-1c95-4924-97a2-799b9c740bc9,8/12/2020 5:11:44 PM,8/12/2020 5:11:44 PM,dolphmediastorage301,asset-2dff16ef-1c95-4924-97a2-799b9c740bc9,Multi Bitrate MP4 (4),116171564,1,False,locator-cbb9711d91b249bc8a1e2d838853ee83,8/12/2020 5:12:45 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/78fdc249-667b-4b26-84de-5fba9de98eaf/ProcterAndGamble-Testimonials.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/78fdc249-667b-4b26-84de-5fba9de98eaf/ProcterAndGamble-Testimonials.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/78fdc249-667b-4b26-84de-5fba9de98eaf/ProcterAndGamble-Testimonials.ism/manifest(encryption=cenc)"
output-cbedd50263e24a8db15ad5dd88c7e52d,,,fe26b9fc-1cc8-46f3-9104-ccc01863b39c,8/12/2020 10:26:45 AM,8/12/2020 10:26:45 AM,dolphmediastorage301,asset-fe26b9fc-1cc8-46f3-9104-ccc01863b39c,Multi Bitrate MP4 (4),41418066,1,False,locator-cbedd50263e24a8db15ad5dd88c7e52d,8/12/2020 10:28:05 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/0fd7959c-ca07-493d-99f7-355e6f854fc0/BiteSplintMxDiagnostic_Watermark.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/0fd7959c-ca07-493d-99f7-355e6f854fc0/BiteSplintMxDiagnostic_Watermark.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/0fd7959c-ca07-493d-99f7-355e6f854fc0/BiteSplintMxDiagnostic_Watermark.ism/manifest(encryption=cenc)"
output-cd9a37a684144a2bba943f4f17447cd1,,,3cf8e1e6-4a12-463b-962d-1ab0cce59944,8/12/2020 6:23:30 PM,8/12/2020 6:23:30 PM,dolphmediastorage301,asset-3cf8e1e6-4a12-463b-962d-1ab0cce59944,Multi Bitrate MP4 (4),25148923,1,False,locator-cd9a37a684144a2bba943f4f17447cd1,8/12/2020 6:24:31 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/0b3a9634-8fc6-426e-95a0-2b39162ef45a/SurgicallyAssistedPalatalExpansi.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/0b3a9634-8fc6-426e-95a0-2b39162ef45a/SurgicallyAssistedPalatalExpansi.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/0b3a9634-8fc6-426e-95a0-2b39162ef45a/SurgicallyAssistedPalatalExpansi.ism/manifest(encryption=cenc)"
output-ce64604b51584e84bb31be3a50fb2cc1,,,cb7d1750-e91f-490c-acb4-4975d60817a5,8/12/2020 12:33:47 PM,8/12/2020 12:33:47 PM,dolphmediastorage301,asset-cb7d1750-e91f-490c-acb4-4975d60817a5,Multi Bitrate MP4 (4),7482602,1,False,locator-ce64604b51584e84bb31be3a50fb2cc1,8/12/2020 12:34:49 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/594a9aab-0280-4c28-b06a-88a9bf80cab4/DecayMxPosteriorPrimaryDentition.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/594a9aab-0280-4c28-b06a-88a9bf80cab4/DecayMxPosteriorPrimaryDentition.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/594a9aab-0280-4c28-b06a-88a9bf80cab4/DecayMxPosteriorPrimaryDentition.ism/manifest(encryption=cenc)"
output-cf1600676d7041b4b7d31bc5596ec6dd,,,b9d81fe2-439a-41f1-a142-d73be0ba1298,8/12/2020 12:12:00 PM,8/12/2020 12:12:00 PM,dolphmediastorage301,asset-b9d81fe2-439a-41f1-a142-d73be0ba1298,Multi Bitrate MP4 (4),10932883,1,False,locator-cf1600676d7041b4b7d31bc5596ec6dd,8/12/2020 12:13:01 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/bbaff6ff-6c52-40c7-a6c3-887f8125b2ae/CrozatApplianceMx_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/bbaff6ff-6c52-40c7-a6c3-887f8125b2ae/CrozatApplianceMx_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/bbaff6ff-6c52-40c7-a6c3-887f8125b2ae/CrozatApplianceMx_Watermarked.ism/manifest(encryption=cenc)"
output-d075d2e6907d425ebb763280277e7d90,,,bb005bcf-d8af-44a6-905b-d36ee832c5ef,8/12/2020 5:17:51 PM,8/12/2020 5:17:51 PM,dolphmediastorage301,asset-bb005bcf-d8af-44a6-905b-d36ee832c5ef,Multi Bitrate MP4 (4),8902496,1,False,locator-d075d2e6907d425ebb763280277e7d90,8/12/2020 5:18:52 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/6f139e33-ce8a-423b-bfa7-cadbb83c59ca/ProtrusiveExcursionOpenbiteTextu.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/6f139e33-ce8a-423b-bfa7-cadbb83c59ca/ProtrusiveExcursionOpenbiteTextu.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/6f139e33-ce8a-423b-bfa7-cadbb83c59ca/ProtrusiveExcursionOpenbiteTextu.ism/manifest(encryption=cenc)"
output-d0827e437e5c4dea895bda17f73cf249,,,1a4fec39-6c91-4930-92b1-0e28cbb3121f,8/12/2020 6:47:05 PM,8/12/2020 6:47:05 PM,dolphmediastorage301,asset-1a4fec39-6c91-4930-92b1-0e28cbb3121f,Multi Bitrate MP4 (4),13698364,1,False,locator-d0827e437e5c4dea895bda17f73cf249,8/12/2020 6:48:07 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/cc63e8a2-5db3-42af-9d8d-2fc5c7bd8c60/TeethEruptionClosedTextured_Wate.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/cc63e8a2-5db3-42af-9d8d-2fc5c7bd8c60/TeethEruptionClosedTextured_Wate.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/cc63e8a2-5db3-42af-9d8d-2fc5c7bd8c60/TeethEruptionClosedTextured_Wate.ism/manifest(encryption=cenc)"
output-d15b4b0a04304f089b6bfae541c634ec,,,5cc222d2-c50d-4dcb-aa90-5c107d323699,8/12/2020 2:57:59 PM,8/12/2020 2:57:59 PM,dolphmediastorage301,asset-5cc222d2-c50d-4dcb-aa90-5c107d323699,Multi Bitrate MP4 (4),29209335,1,False,locator-d15b4b0a04304f089b6bfae541c634ec,8/12/2020 2:59:01 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/af79543c-5f1b-4d6f-a8dd-377134afda74/InvisibleAlignersPrecisionCutsEl.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/af79543c-5f1b-4d6f-a8dd-377134afda74/InvisibleAlignersPrecisionCutsEl.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/af79543c-5f1b-4d6f-a8dd-377134afda74/InvisibleAlignersPrecisionCutsEl.ism/manifest(encryption=cenc)"
output-d1cdfa30d42d46dcae0894ca17a19268,,,ca68d1c6-1375-4eef-8169-d40a294504c0,8/12/2020 11:16:54 AM,8/12/2020 11:16:54 AM,dolphmediastorage301,asset-ca68d1c6-1375-4eef-8169-d40a294504c0,Multi Bitrate MP4 (4),12753839,1,False,locator-d1cdfa30d42d46dcae0894ca17a19268,8/12/2020 11:17:56 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/fe9d687d-2381-4c76-b587-c9bc6b8310ce/ClassIBimaxProtrusionFourBicuspi.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/fe9d687d-2381-4c76-b587-c9bc6b8310ce/ClassIBimaxProtrusionFourBicuspi.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/fe9d687d-2381-4c76-b587-c9bc6b8310ce/ClassIBimaxProtrusionFourBicuspi.ism/manifest(encryption=cenc)"
output-d1e27b88e0f44e1286b06171cdfa3495,,,39859efa-b30a-45ee-98d7-b1ac87e287b1,8/12/2020 11:44:33 AM,8/12/2020 11:44:33 AM,dolphmediastorage301,asset-39859efa-b30a-45ee-98d7-b1ac87e287b1,Multi Bitrate MP4 (4),9803010,1,False,locator-d1e27b88e0f44e1286b06171cdfa3495,8/12/2020 11:45:36 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/cadbfe13-e8ee-4d6e-9b69-c1e2429a6a83/ClassINormalTextured_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/cadbfe13-e8ee-4d6e-9b69-c1e2429a6a83/ClassINormalTextured_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/cadbfe13-e8ee-4d6e-9b69-c1e2429a6a83/ClassINormalTextured_Watermarked.ism/manifest(encryption=cenc)"
output-d229e3b728044df2927a8b61dc5f92f5,,,6298355a-5b24-4ccb-b58c-f40394b36732,8/12/2020 9:44:09 AM,8/12/2020 9:44:09 AM,dolphmediastorage301,asset-6298355a-5b24-4ccb-b58c-f40394b36732,Multi Bitrate MP4 (4),11056157,1,False,locator-d229e3b728044df2927a8b61dc5f92f5,8/12/2020 9:45:10 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/7242e5cd-36db-495e-bde3-798f5c09d9b4/AirwayNarrowArches_NoText_Waterm.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/7242e5cd-36db-495e-bde3-798f5c09d9b4/AirwayNarrowArches_NoText_Waterm.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/7242e5cd-36db-495e-bde3-798f5c09d9b4/AirwayNarrowArches_NoText_Waterm.ism/manifest(encryption=cenc)"
output-d2386897a616485eb2d730d057fb31b3,,,c8f74868-9584-450f-b4c7-66aeb5b8c34c,8/12/2020 4:01:10 PM,8/12/2020 4:01:10 PM,dolphmediastorage301,asset-c8f74868-9584-450f-b4c7-66aeb5b8c34c,Multi Bitrate MP4 (4),18221429,1,False,locator-d2386897a616485eb2d730d057fb31b3,8/12/2020 4:02:11 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/052750c3-1b14-4762-ba1f-d0496097b520/MdSetbackIVRO_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/052750c3-1b14-4762-ba1f-d0496097b520/MdSetbackIVRO_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/052750c3-1b14-4762-ba1f-d0496097b520/MdSetbackIVRO_Watermarked.ism/manifest(encryption=cenc)"
output-d23a6f4d436f449e8bece2477929ace2,,,abbb2299-719e-4cd0-bec6-d3d7536357da,8/12/2020 5:58:45 PM,8/12/2020 5:58:45 PM,dolphmediastorage301,asset-abbb2299-719e-4cd0-bec6-d3d7536357da,Multi Bitrate MP4 (4),34328143,1,False,locator-d23a6f4d436f449e8bece2477929ace2,8/12/2020 5:59:47 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/4ef8ca19-381b-4a43-b351-f1923c787bdd/SchwartzBiteplaneApplianceMx_Wat.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/4ef8ca19-381b-4a43-b351-f1923c787bdd/SchwartzBiteplaneApplianceMx_Wat.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/4ef8ca19-381b-4a43-b351-f1923c787bdd/SchwartzBiteplaneApplianceMx_Wat.ism/manifest(encryption=cenc)"
output-d262a63574be407aa1fad89a51b1cd65,,,bdd1348c-48cc-43ce-acb2-f16c12fdf081,8/12/2020 6:38:13 PM,8/12/2020 6:38:13 PM,dolphmediastorage301,asset-bdd1348c-48cc-43ce-acb2-f16c12fdf081,Multi Bitrate MP4 (4),35713270,1,False,locator-d262a63574be407aa1fad89a51b1cd65,8/12/2020 6:39:14 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/975fa888-d4c5-4eb8-a3b8-6249a28d7252/TADMSIOpenBiteNarrowArch_Waterma.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/975fa888-d4c5-4eb8-a3b8-6249a28d7252/TADMSIOpenBiteNarrowArch_Waterma.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/975fa888-d4c5-4eb8-a3b8-6249a28d7252/TADMSIOpenBiteNarrowArch_Waterma.ism/manifest(encryption=cenc)"
output-d45f0c03f4314aab9f5050edba978532,,,719e13f2-4cb3-4d5d-9095-33aa7fd80175,8/12/2020 4:39:39 PM,8/12/2020 4:39:39 PM,dolphmediastorage301,asset-719e13f2-4cb3-4d5d-9095-33aa7fd80175,Multi Bitrate MP4 (4),25892027,1,False,locator-d45f0c03f4314aab9f5050edba978532,8/12/2020 4:40:40 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/6a4b1372-fea9-467b-a27b-df9bd210d514/OrthoOrganizers-TwinForceC2Blue.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/6a4b1372-fea9-467b-a27b-df9bd210d514/OrthoOrganizers-TwinForceC2Blue.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/6a4b1372-fea9-467b-a27b-df9bd210d514/OrthoOrganizers-TwinForceC2Blue.ism/manifest(encryption=cenc)"
output-d4932e4f4e2b4901b8d4598f2e44fca9,,,61f496b2-4e3d-47eb-8fd5-d13677c25598,8/12/2020 2:30:57 PM,8/12/2020 2:30:57 PM,dolphmediastorage301,asset-61f496b2-4e3d-47eb-8fd5-d13677c25598,Multi Bitrate MP4 (4),16604849,1,False,locator-d4932e4f4e2b4901b8d4598f2e44fca9,8/12/2020 2:31:58 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/ede88613-12b9-4f99-8882-cf4d5b559542/ImpactedMaxillaryCuspidLabialCha.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/ede88613-12b9-4f99-8882-cf4d5b559542/ImpactedMaxillaryCuspidLabialCha.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/ede88613-12b9-4f99-8882-cf4d5b559542/ImpactedMaxillaryCuspidLabialCha.ism/manifest(encryption=cenc)"
output-d4a4bea431ab46ea8f865a7464dec8f9,,,ffc0f344-d047-4418-b76d-ef1f40621348,8/12/2020 3:41:21 PM,8/12/2020 3:41:21 PM,dolphmediastorage301,asset-ffc0f344-d047-4418-b76d-ef1f40621348,Multi Bitrate MP4 (4),9070232,1,False,locator-d4a4bea431ab46ea8f865a7464dec8f9,8/12/2020 3:42:22 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/a6f15747-43bf-4408-94c9-4d0f20560131/MamelonReduction_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/a6f15747-43bf-4408-94c9-4d0f20560131/MamelonReduction_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/a6f15747-43bf-4408-94c9-4d0f20560131/MamelonReduction_Watermarked.ism/manifest(encryption=cenc)"
output-d4e645ae055c4dcd8f622f8446cf8e99,,,127ee012-61f5-40ef-a094-11367a1de2de,8/12/2020 2:23:04 PM,8/12/2020 2:23:04 PM,dolphmediastorage301,asset-127ee012-61f5-40ef-a094-11367a1de2de,Multi Bitrate MP4 (4),14433204,1,False,locator-d4e645ae055c4dcd8f622f8446cf8e99,8/12/2020 2:24:06 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/3383e1f7-0a7e-4753-8a68-c3db4e95c60d/HeadgearHighPullTextured_Waterma.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/3383e1f7-0a7e-4753-8a68-c3db4e95c60d/HeadgearHighPullTextured_Waterma.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/3383e1f7-0a7e-4753-8a68-c3db4e95c60d/HeadgearHighPullTextured_Waterma.ism/manifest(encryption=cenc)"
output-d529db6ffb0d410293761d0baabdaf85,,,c0374b9b-4564-447c-af98-cd3cdaa88ea7,8/12/2020 12:24:10 PM,8/12/2020 12:24:10 PM,dolphmediastorage301,asset-c0374b9b-4564-447c-af98-cd3cdaa88ea7,Multi Bitrate MP4 (4),75639152,1,False,locator-d529db6ffb0d410293761d0baabdaf85,8/12/2020 12:25:11 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/fba390b1-36ec-48db-8793-e45104ced7ad/DamonSystemWithBiteTurbosTexture.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/fba390b1-36ec-48db-8793-e45104ced7ad/DamonSystemWithBiteTurbosTexture.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/fba390b1-36ec-48db-8793-e45104ced7ad/DamonSystemWithBiteTurbosTexture.ism/manifest(encryption=cenc)"
output-d6bd652459584b3498766e4603f57356,,,9d429b52-7de0-4aff-b2cb-5155beba02db,8/12/2020 3:42:27 PM,8/12/2020 3:42:27 PM,dolphmediastorage301,asset-9d429b52-7de0-4aff-b2cb-5155beba02db,Multi Bitrate MP4 (4),20135711,1,False,locator-d6bd652459584b3498766e4603f57356,8/12/2020 3:43:28 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/7ee22391-a89b-4bae-9fe2-8d2d25021973/MandibularAdvancementGenioplasty.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/7ee22391-a89b-4bae-9fe2-8d2d25021973/MandibularAdvancementGenioplasty.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/7ee22391-a89b-4bae-9fe2-8d2d25021973/MandibularAdvancementGenioplasty.ism/manifest(encryption=cenc)"
output-d7271bee1d6644a3baee30574c53d52e,,,4444cd9b-4864-470c-9168-77e8a2e47be3,8/12/2020 3:25:24 PM,8/12/2020 3:25:24 PM,dolphmediastorage301,asset-4444cd9b-4864-470c-9168-77e8a2e47be3,Multi Bitrate MP4 (4),2142296,1,False,locator-d7271bee1d6644a3baee30574c53d52e,8/12/2020 3:26:25 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/f4237d8d-d000-4e71-a6f3-9dd0c0736130/LipPostureClIIIUnderbiteTextured.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/f4237d8d-d000-4e71-a6f3-9dd0c0736130/LipPostureClIIIUnderbiteTextured.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/f4237d8d-d000-4e71-a6f3-9dd0c0736130/LipPostureClIIIUnderbiteTextured.ism/manifest(encryption=cenc)"
output-d7acf0fcb4384780af22a805ab4942b3,,,98f87c6d-03ac-4649-93da-749aea864bca,8/12/2020 10:52:35 AM,8/12/2020 10:52:35 AM,dolphmediastorage301,asset-98f87c6d-03ac-4649-93da-749aea864bca,Multi Bitrate MP4 (4),8418083,1,False,locator-d7acf0fcb4384780af22a805ab4942b3,8/12/2020 10:53:37 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/cc3d7972-b763-46d1-8dd7-d1f5973d042e/BracketLigationWiresLaced_Waterm.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/cc3d7972-b763-46d1-8dd7-d1f5973d042e/BracketLigationWiresLaced_Waterm.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/cc3d7972-b763-46d1-8dd7-d1f5973d042e/BracketLigationWiresLaced_Waterm.ism/manifest(encryption=cenc)"
output-d7cb018dfa4444ad91a02ffcc171a2f0,,,dee4f494-8b51-491a-8bff-5dbdb72485ef,8/12/2020 3:21:10 PM,8/12/2020 3:21:10 PM,dolphmediastorage301,asset-dee4f494-8b51-491a-8bff-5dbdb72485ef,Multi Bitrate MP4 (4),1895109,1,False,locator-d7cb018dfa4444ad91a02ffcc171a2f0,8/12/2020 3:22:12 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/7fc4d012-25fb-4553-9b51-668d01c29044/LipPostureClassIIDiv2Textured_Wa.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/7fc4d012-25fb-4553-9b51-668d01c29044/LipPostureClassIIDiv2Textured_Wa.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/7fc4d012-25fb-4553-9b51-668d01c29044/LipPostureClassIIDiv2Textured_Wa.ism/manifest(encryption=cenc)"
output-d8cff37e636246d0b2bfde6a90cbf2d3,,,b3b3f619-c905-4b4e-af10-c5ce4dc2c867,8/12/2020 2:36:35 PM,8/12/2020 2:36:35 PM,dolphmediastorage301,asset-b3b3f619-c905-4b4e-af10-c5ce4dc2c867,Multi Bitrate MP4 (4),26293611,1,False,locator-d8cff37e636246d0b2bfde6a90cbf2d3,8/12/2020 2:37:37 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/43bad3b1-04c0-4150-8154-c75b11161847/ImplantAnteriorTwoStage_Watermar.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/43bad3b1-04c0-4150-8154-c75b11161847/ImplantAnteriorTwoStage_Watermar.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/43bad3b1-04c0-4150-8154-c75b11161847/ImplantAnteriorTwoStage_Watermar.ism/manifest(encryption=cenc)"
output-da60d09c5b834f30874ca15f25c9db89,,,98cf1ed7-3680-4b59-a82a-47769bda5ee0,8/12/2020 12:25:14 PM,8/12/2020 12:25:14 PM,dolphmediastorage301,asset-98cf1ed7-3680-4b59-a82a-47769bda5ee0,Multi Bitrate MP4 (4),12752651,1,False,locator-da60d09c5b834f30874ca15f25c9db89,8/12/2020 12:26:16 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/ddb9ac86-73b6-4d2f-b7f1-26fe6fac0e10/Decalcification_NoText_Watermark.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/ddb9ac86-73b6-4d2f-b7f1-26fe6fac0e10/Decalcification_NoText_Watermark.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/ddb9ac86-73b6-4d2f-b7f1-26fe6fac0e10/Decalcification_NoText_Watermark.ism/manifest(encryption=cenc)"
output-dbb5db80a7ed41e4a6aca1e4cfc4accf,,,0b9db085-b0b5-42bd-bb4f-d1bf1b386290,8/12/2020 1:23:34 PM,8/12/2020 1:23:34 PM,dolphmediastorage301,asset-0b9db085-b0b5-42bd-bb4f-d1bf1b386290,Multi Bitrate MP4 (4),7779270,1,False,locator-dbb5db80a7ed41e4a6aca1e4cfc4accf,8/12/2020 1:24:35 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/25bd614d-7fa3-456b-8afb-3fbcb91ce5bd/FirstBicuspidExtractionMdNoCrowd.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/25bd614d-7fa3-456b-8afb-3fbcb91ce5bd/FirstBicuspidExtractionMdNoCrowd.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/25bd614d-7fa3-456b-8afb-3fbcb91ce5bd/FirstBicuspidExtractionMdNoCrowd.ism/manifest(encryption=cenc)"
